student_id,department,year_of_study,cgpa,skill_count,skills,internship_months,projects,certifications,workshops,placed,skill_diversity,total_experience,cgpa_normalized,certification_score,skill_cgpa_ratio,exp_skill_ratio,department_encoded
STU0402,Civil,4,8.64,10,"['Git', 'MongoDB', 'AWS', 'React', 'Kafka', 'Embedded C', 'Tableau', 'MySQL', 'Figma', 'TypeScript']",2,1,0,4,1,10,4,0.8640000000000001,4,1.0373443983402488,0.36363636363636365,0
STU0403,Information Science,3,5.35,4,"['JavaScript', 'Java', 'Docker', 'Linux']",3,4,0,8,0,4,11,0.5349999999999999,8,0.6299212598425197,2.2,4
STU0404,Mechanical,3,6.86,5,"['Power BI', 'Azure', 'Flutter', 'Swift', 'MySQL']",0,3,2,9,0,5,6,0.686,13,0.6361323155216285,1.0,5
STU0405,Mechanical,3,9.01,4,"['MongoDB', 'Azure', 'Node.js', 'Selenium']",6,5,1,7,1,4,16,0.901,9,0.3996003996003996,3.2,5
STU0406,Electronics,4,8.59,5,"['Java', 'Python', 'Django', 'Selenium', 'JavaScript']",1,1,2,7,1,5,3,0.859,11,0.5213764337851929,0.5,3
STU0407,Electrical,4,7.74,11,"['Figma', 'Unity', 'Git', 'CSS', 'HTML', 'Deep Learning', 'Kubernetes', 'C++', 'Django', 'Tableau', 'Swift']",2,0,2,1,1,11,2,0.774,5,1.2585812356979404,0.16666666666666666,2
STU0408,Civil,4,9.19,9,"['Unity', 'Swift', 'GCP', 'Flutter', 'MongoDB', 'Figma', 'JavaScript', 'AWS', 'Kafka']",7,1,2,9,1,9,9,0.9189999999999999,13,0.8832188420019628,0.9,0
STU0409,Information Science,4,5.85,4,"['C++', 'JavaScript', 'Power BI', 'GCP']",1,0,1,7,0,4,1,0.585,9,0.5839416058394161,0.2,4
STU0410,Electrical,3,6.58,6,"['Swift', 'Flutter', 'C++', 'JavaScript', 'TypeScript', 'GCP']",5,0,4,7,0,6,5,0.658,15,0.7915567282321899,0.7142857142857143,2
STU0411,Mechanical,4,8.61,10,"['Spark', 'Figma', 'Linux', 'Selenium', 'Jira', 'Docker', 'C++', 'Python', 'SQL', 'Postman']",6,0,1,1,1,10,6,0.861,3,1.040582726326743,0.5454545454545454,5
STU0412,Information Science,4,9.18,11,"['Linux', 'Kotlin', 'Git', 'Figma', 'Django', 'HTML', 'Spark', 'Embedded C', 'React', 'Tableau', 'Docker']",3,0,0,5,1,11,3,0.9179999999999999,5,1.0805500982318272,0.25,4
STU0413,Mechanical,3,7.63,5,"['Python', 'HTML', 'Machine Learning', 'FastAPI', 'Power BI']",3,5,4,8,1,5,13,0.763,16,0.5793742757821554,2.1666666666666665,5
STU0414,Civil,4,5.16,7,"['React', 'Jira', 'Embedded C', 'Spark', 'SQL', 'NLP', 'FastAPI']",1,3,0,4,1,7,7,0.516,4,1.1363636363636362,0.875,0
STU0415,Mechanical,4,6.14,9,"['Spark', 'Tableau', 'Power BI', 'HTML', 'Azure', 'React', 'MongoDB', 'Python', 'Node.js']",3,2,3,6,0,9,7,0.614,12,1.2605042016806722,0.7,5
STU0416,Mechanical,4,9.06,5,"['JavaScript', 'Django', 'MongoDB', 'Embedded C', 'Spark']",5,1,1,7,1,5,7,0.906,9,0.49701789264413515,1.1666666666666667,5
STU0417,Electrical,3,5.97,8,"['Embedded C', 'AWS', 'JavaScript', 'MongoDB', 'Spark', 'Jira', 'Figma', 'Git']",2,2,0,5,0,8,6,0.597,5,1.1477761836441893,0.6666666666666666,2
STU0418,Civil,3,9.77,4,"['Flutter', 'CSS', 'SQL', 'MySQL']",5,1,1,5,1,4,7,0.977,7,0.37140204271123495,1.4,0
STU0419,Civil,4,5.81,6,"['C++', 'JavaScript', 'MySQL', 'Deep Learning', 'Figma', 'Docker']",4,5,4,8,0,6,14,0.581,16,0.881057268722467,2.0,0
STU0420,Computer Science,4,8.93,5,"['Selenium', 'TypeScript', 'React', 'Jira', 'AWS']",0,4,0,1,1,5,8,0.893,1,0.5035246727089627,1.3333333333333333,1
STU0421,Mechanical,4,9.46,8,"['React', 'Postman', 'Tableau', 'Azure', 'Flutter', 'FastAPI', 'Jira', 'Django']",4,2,0,9,1,8,8,0.9460000000000001,9,0.7648183556405354,0.8888888888888888,5
STU0422,Electronics,3,6.19,11,"['Python', 'Postman', 'Linux', 'JavaScript', 'Docker', 'Solidity', 'Tableau', 'Django', 'SQL', 'Kubernetes', 'Git']",4,3,4,7,0,11,10,0.619,15,1.5299026425591098,0.8333333333333334,3
STU0423,Information Science,4,7.88,8,"['SQL', 'CSS', 'Solidity', 'Java', 'NLP', 'Machine Learning', 'MongoDB', 'Linux']",0,0,3,0,0,8,0,0.788,6,0.900900900900901,0.0,4
STU0424,Computer Science,4,5.98,5,"['FastAPI', 'React', 'GCP', 'Kubernetes', 'SQL']",5,5,1,0,0,5,15,0.5980000000000001,2,0.7163323782234956,2.5,1
STU0425,Civil,3,5.5,4,"['Solidity', 'MySQL', 'Docker', 'Linux']",1,0,1,9,0,4,1,0.55,11,0.6153846153846154,0.2,0
STU0426,Electronics,4,9.66,7,"['Figma', 'Postman', 'Node.js', 'Tableau', 'C++', 'Azure', 'MongoDB']",4,4,0,8,1,7,12,0.966,8,0.6566604127579737,1.5,3
STU0427,Electrical,3,6.36,7,"['Spark', 'JavaScript', 'Docker', 'Tableau', 'Postman', 'GCP', 'MySQL']",5,0,4,2,0,7,5,0.636,10,0.9510869565217391,0.625,2
STU0428,Electrical,4,7.76,6,"['Solidity', 'FastAPI', 'Kafka', 'Spark', 'Java', 'Git']",4,4,2,2,1,6,12,0.776,6,0.684931506849315,1.7142857142857142,2
STU0429,Computer Science,3,8.26,9,"['JavaScript', 'Linux', 'TypeScript', 'Azure', 'Kubernetes', 'Deep Learning', 'Swift', 'Unity', 'SQL']",0,4,4,0,1,9,8,0.826,8,0.9719222462203024,0.8,1
STU0430,Mechanical,4,8.02,8,"['Django', 'CSS', 'GCP', 'Unity', 'FastAPI', 'AWS', 'Node.js', 'C++']",7,2,1,9,1,8,11,0.8019999999999999,11,0.8869179600886918,1.2222222222222223,5
STU0431,Electrical,4,5.53,6,"['Kafka', 'MySQL', 'MongoDB', 'Linux', 'Flutter', 'Azure']",3,2,3,4,0,6,7,0.553,10,0.9188361408882082,1.0,2
STU0432,Electronics,4,8.38,8,"['Figma', 'Linux', 'Spark', 'Power BI', 'Kubernetes', 'Kotlin', 'React', 'Deep Learning']",1,4,2,8,1,8,9,0.8380000000000001,12,0.8528784648187633,1.0,3
STU0433,Electrical,4,8.92,5,"['AWS', 'GCP', 'Deep Learning', 'Swift', 'CSS']",3,1,4,8,1,5,5,0.892,16,0.5040322580645161,0.8333333333333334,2
STU0434,Electronics,4,6.94,9,"['MySQL', 'HTML', 'Postman', 'Git', 'Flutter', 'Spark', 'Java', 'React', 'Kotlin']",4,0,1,5,1,9,4,0.6940000000000001,7,1.1335012594458438,0.4,3
STU0435,Information Science,4,6.17,8,"['Python', 'NLP', 'GCP', 'Tableau', 'Kotlin', 'Power BI', 'MySQL', 'Azure']",7,3,1,2,0,8,13,0.617,4,1.1157601115760112,1.4444444444444444,4
STU0436,Computer Science,4,6.19,5,"['Swift', 'Embedded C', 'AWS', 'HTML', 'MySQL']",0,3,3,2,0,5,6,0.619,8,0.6954102920723226,1.0,1
STU0437,Information Science,4,8.06,4,"['SQL', 'TypeScript', 'Unity', 'MySQL']",6,0,3,8,0,4,6,0.806,14,0.44150110375275936,1.2,4
STU0438,Information Science,4,8.41,10,"['Solidity', 'Kafka', 'HTML', 'Swift', 'Jira', 'React', 'Power BI', 'TypeScript', 'Figma', 'Flutter']",3,1,3,1,1,10,5,0.841,7,1.0626992561105206,0.45454545454545453,4
STU0439,Electronics,4,8.94,6,"['Java', 'Solidity', 'Selenium', 'Kafka', 'AWS', 'Django']",1,4,1,2,1,6,9,0.8939999999999999,4,0.6036217303822938,1.2857142857142858,3
STU0440,Mechanical,4,7.08,7,"['Tableau', 'Solidity', 'Kubernetes', 'Azure', 'Embedded C', 'Java', 'Postman']",7,0,3,8,1,7,7,0.708,14,0.8663366336633663,0.875,5
STU0441,Information Science,4,6.55,7,"['SQL', 'HTML', 'Python', 'Solidity', 'Selenium', 'Spark', 'Kubernetes']",4,3,1,5,0,7,10,0.655,7,0.9271523178807948,1.25,4
STU0442,Information Science,4,5.42,9,"['Selenium', 'GCP', 'SQL', 'Unity', 'Power BI', 'Node.js', 'Jira', 'C++', 'Solidity']",5,3,1,2,0,9,11,0.542,4,1.4018691588785046,1.1,4
STU0443,Civil,4,9.33,7,"['Postman', 'Jira', 'JavaScript', 'Node.js', 'SQL', 'Tableau', 'Git']",6,0,2,8,1,7,6,0.933,12,0.6776379477250726,0.75,0
STU0444,Civil,4,5.29,9,"['Swift', 'Azure', 'Figma', 'FastAPI', 'Flutter', 'AWS', 'MySQL', 'Node.js', 'Tableau']",6,0,2,0,0,9,6,0.529,4,1.4308426073131955,0.6,0
STU0445,Computer Science,3,5.72,11,"['Django', 'Flutter', 'Postman', 'MongoDB', 'Machine Learning', 'Azure', 'Unity', 'Jira', 'Embedded C', 'Kotlin', 'Linux']",3,2,0,7,0,11,7,0.572,7,1.6369047619047619,0.5833333333333334,1
STU0446,Computer Science,3,6.99,6,"['HTML', 'Python', 'Django', 'Azure', 'Linux', 'Deep Learning']",7,5,2,0,0,6,17,0.6990000000000001,4,0.7509386733416771,2.4285714285714284,1
STU0447,Information Science,3,5.89,9,"['Spark', 'MySQL', 'Kubernetes', 'Git', 'Node.js', 'SQL', 'Figma', 'Postman', 'Docker']",6,1,2,0,0,9,8,0.589,4,1.3062409288824384,0.8,4
STU0448,Electronics,4,7.58,5,"['Docker', 'CSS', 'Java', 'Tableau', 'Linux']",2,0,3,5,1,5,2,0.758,11,0.5827505827505828,0.3333333333333333,3
STU0449,Electrical,3,5.06,4,"['Figma', 'Git', 'React', 'Deep Learning']",5,0,4,0,0,4,5,0.506,8,0.6600660066006601,1.0,2
STU0450,Computer Science,4,6.49,5,"['SQL', 'Deep Learning', 'Figma', 'Linux', 'Python']",4,5,1,5,0,5,14,0.649,7,0.6675567423230975,2.3333333333333335,1
STU0451,Civil,4,8.16,7,"['Linux', 'Flutter', 'Figma', 'Jira', 'Python', 'Postman', 'Machine Learning']",0,2,3,3,1,7,4,0.8160000000000001,9,0.7641921397379913,0.5,0
STU0452,Electronics,3,6.39,5,"['Git', 'Django', 'Tableau', 'AWS', 'Power BI']",4,4,3,5,0,5,12,0.639,11,0.6765899864682003,2.0,3
STU0453,Electronics,4,6.9,10,"['Postman', 'AWS', 'CSS', 'Solidity', 'Python', 'TypeScript', 'Git', 'Django', 'C++', 'Node.js']",0,5,4,4,0,10,10,0.6900000000000001,12,1.2658227848101264,0.9090909090909091,3
STU0454,Computer Science,4,5.96,11,"['Machine Learning', 'CSS', 'Kotlin', 'Azure', 'SQL', 'Unity', 'Java', 'Tableau', 'Python', 'Swift', 'Flutter']",4,3,3,9,0,11,10,0.596,15,1.5804597701149425,0.8333333333333334,1
STU0455,Information Science,4,6.33,11,"['Flutter', 'HTML', 'Embedded C', 'Kubernetes', 'Machine Learning', 'Swift', 'Solidity', 'Unity', 'MongoDB', 'Kafka', 'MySQL']",4,3,3,9,0,11,10,0.633,15,1.500682128240109,0.8333333333333334,4
STU0456,Electrical,4,5.97,4,"['Power BI', 'Python', 'Kotlin', 'Postman']",0,5,3,0,0,4,10,0.597,6,0.5738880918220947,2.0,2
STU0457,Civil,4,9.26,9,"['Power BI', 'Swift', 'Java', 'MongoDB', 'Docker', 'Figma', 'Node.js', 'Tableau', 'Machine Learning']",1,4,3,4,1,9,9,0.9259999999999999,10,0.8771929824561404,0.9,0
STU0458,Computer Science,3,5.4,9,"['Unity', 'Kafka', 'Docker', 'Spark', 'Embedded C', 'Power BI', 'Kotlin', 'Java', 'NLP']",2,5,2,2,0,9,12,0.54,6,1.40625,1.2,1
STU0459,Information Science,4,9.34,3,"['NLP', 'Postman', 'MongoDB']",5,0,0,8,0,3,5,0.9339999999999999,8,0.2901353965183752,1.25,4
STU0460,Computer Science,4,5.93,5,"['GCP', 'Selenium', 'NLP', 'HTML', 'Deep Learning']",7,1,4,0,0,5,9,0.593,8,0.7215007215007215,1.5,1
STU0461,Electronics,4,5.66,9,"['Docker', 'Jira', 'Python', 'Kafka', 'Machine Learning', 'Spark', 'Azure', 'Tableau', 'Unity']",2,3,4,6,0,9,8,0.5660000000000001,14,1.3513513513513513,0.8,3
STU0462,Information Science,4,7.46,11,"['Linux', 'TypeScript', 'Solidity', 'MySQL', 'JavaScript', 'React', 'Azure', 'Python', 'Kubernetes', 'Flutter', 'Node.js']",5,5,0,3,1,11,15,0.746,3,1.3002364066193852,1.25,4
STU0463,Electronics,4,7.86,9,"['Swift', 'Docker', 'Postman', 'C++', 'Selenium', 'Solidity', 'CSS', 'SQL', 'HTML']",1,0,4,9,1,9,1,0.786,17,1.0158013544018059,0.1,3
STU0464,Electronics,4,6.33,3,"['React', 'Kafka', 'MySQL']",0,1,4,1,0,3,2,0.633,9,0.4092769440654843,0.5,3
STU0465,Electrical,4,7.23,8,"['Java', 'Selenium', 'Unity', 'Linux', 'GCP', 'CSS', 'Power BI', 'Azure']",3,3,3,7,1,8,9,0.7230000000000001,13,0.9720534629404617,1.0,2
STU0466,Information Science,4,9.43,5,"['Flutter', 'FastAPI', 'Deep Learning', 'Figma', 'Kotlin']",2,2,1,8,1,5,6,0.943,10,0.4793863854266539,1.0,4
STU0467,Computer Science,4,5.42,7,"['Postman', 'Power BI', 'Python', 'TypeScript', 'Kubernetes', 'Selenium', 'Django']",5,0,4,6,1,7,5,0.542,14,1.090342679127726,0.625,1
STU0468,Information Science,3,8.64,8,"['Git', 'NLP', 'CSS', 'JavaScript', 'Machine Learning', 'TypeScript', 'MySQL', 'Kubernetes']",0,3,0,3,1,8,6,0.8640000000000001,3,0.8298755186721991,0.6666666666666666,4
STU0469,Electrical,4,5.38,5,"['Unity', 'Solidity', 'Linux', 'FastAPI', 'Figma']",5,4,1,7,0,5,13,0.538,9,0.7836990595611285,2.1666666666666665,2
STU0470,Electronics,4,9.43,9,"['Deep Learning', 'Flutter', 'Swift', 'NLP', 'FastAPI', 'JavaScript', 'SQL', 'Machine Learning', 'Postman']",6,0,2,5,1,9,6,0.943,9,0.862895493767977,0.6,3
STU0471,Electrical,4,5.1,8,"['SQL', 'HTML', 'TypeScript', 'Git', 'Solidity', 'Flutter', 'Kotlin', 'Django']",7,2,2,6,0,8,11,0.51,10,1.3114754098360657,1.2222222222222223,2
STU0472,Computer Science,4,9.56,4,"['Kotlin', 'Azure', 'MySQL', 'JavaScript']",3,1,2,7,0,4,5,0.9560000000000001,11,0.3787878787878788,1.0,1
STU0473,Computer Science,4,6.65,3,"['FastAPI', 'Power BI', 'C++']",3,2,4,8,0,3,7,0.665,16,0.39215686274509803,1.75,1
STU0474,Information Science,4,8.48,9,"['Machine Learning', 'SQL', 'HTML', 'Unity', 'Selenium', 'Git', 'Kubernetes', 'CSS', 'JavaScript']",2,0,3,7,1,9,2,0.8480000000000001,13,0.9493670886075949,0.2,4
STU0475,Civil,4,6.78,6,"['Node.js', 'Python', 'Spark', 'Django', 'AWS', 'NLP']",0,0,1,7,0,6,0,0.678,9,0.7712082262210797,0.0,0
STU0476,Civil,3,8.61,3,"['Azure', 'Embedded C', 'React']",1,0,0,4,0,3,1,0.861,4,0.3121748178980229,0.25,0
STU0477,Computer Science,4,7.71,6,"['CSS', 'JavaScript', 'SQL', 'Kotlin', 'Kubernetes', 'HTML']",7,0,1,5,1,6,7,0.771,7,0.6888633754305395,1.0,1
STU0478,Mechanical,4,6.22,4,"['Python', 'Solidity', 'Figma', 'Java']",3,5,2,9,0,4,13,0.622,13,0.554016620498615,2.6,5
STU0479,Computer Science,3,5.15,11,"['Kotlin', 'Linux', 'MySQL', 'Django', 'FastAPI', 'Power BI', 'GCP', 'Java', 'Node.js', 'Embedded C', 'Tableau']",1,2,1,2,0,11,5,0.515,4,1.7886178861788617,0.4166666666666667,1
STU0480,Computer Science,4,7.63,3,"['HTML', 'Deep Learning', 'Postman']",7,0,4,2,0,3,7,0.763,10,0.3476245654692932,1.75,1
STU0481,Information Science,4,6.04,8,"['Postman', 'Spark', 'Power BI', 'Deep Learning', 'Tableau', 'Django', 'Kotlin', 'JavaScript']",1,1,1,7,0,8,3,0.604,9,1.1363636363636365,0.3333333333333333,4
STU0482,Civil,4,8.2,7,"['HTML', 'JavaScript', 'Jira', 'Spark', 'Python', 'CSS', 'Kotlin']",3,5,2,4,1,7,13,0.82,8,0.7608695652173914,1.625,0
STU0483,Electrical,3,8.32,8,"['Flutter', 'HTML', 'CSS', 'Postman', 'Docker', 'Linux', 'NLP', 'Python']",4,2,2,1,1,8,8,0.8320000000000001,5,0.8583690987124464,0.8888888888888888,2
STU0484,Electrical,4,7.76,7,"['JavaScript', 'React', 'HTML', 'Spark', 'FastAPI', 'Tableau', 'Unity']",4,3,2,3,1,7,10,0.776,7,0.7990867579908676,1.25,2
STU0485,Computer Science,3,9.08,7,"['Figma', 'Solidity', 'Flutter', 'Unity', 'Kafka', 'Kotlin', 'Embedded C']",7,4,3,2,1,7,15,0.908,8,0.6944444444444444,1.875,1
STU0486,Civil,4,9.48,10,"['Django', 'Git', 'Tableau', 'Unity', 'Selenium', 'Java', 'MySQL', 'Spark', 'Kubernetes', 'Kafka']",6,2,4,4,1,10,10,0.9480000000000001,12,0.9541984732824427,0.9090909090909091,0
STU0487,Computer Science,4,5.07,4,"['Spark', 'Node.js', 'Java', 'Azure']",4,4,0,9,0,4,12,0.507,9,0.6589785831960461,2.4,1
STU0488,Information Science,4,8.65,6,"['Swift', 'Deep Learning', 'Azure', 'TypeScript', 'Embedded C', 'SQL']",1,3,1,8,1,6,7,0.865,10,0.6217616580310881,1.0,4
STU0489,Electronics,3,6.59,4,"['C++', 'Selenium', 'Flutter', 'Machine Learning']",6,5,4,5,0,4,16,0.659,13,0.5270092226613966,3.2,3
STU0490,Information Science,4,9.0,7,"['Git', 'Deep Learning', 'TypeScript', 'MySQL', 'NLP', 'Kotlin', 'GCP']",5,4,4,5,1,7,13,0.9,13,0.7,1.625,4
STU0491,Computer Science,4,8.5,10,"['TypeScript', 'NLP', 'Node.js', 'Machine Learning', 'Unity', 'Postman', 'AWS', 'Python', 'Jira', 'Git']",1,5,1,5,1,10,11,0.85,7,1.0526315789473684,1.0,1
STU0492,Civil,3,6.19,3,"['JavaScript', 'Django', 'Tableau']",5,4,0,4,1,3,13,0.619,4,0.4172461752433936,3.25,0
STU0493,Electrical,4,9.5,4,"['MongoDB', 'Java', 'HTML', 'Kafka']",4,0,0,8,0,4,4,0.95,8,0.38095238095238093,0.8,2
STU0494,Electronics,4,5.89,6,"['Embedded C', 'Figma', 'Azure', 'Deep Learning', 'Solidity', 'Flutter']",4,1,3,3,0,6,6,0.589,9,0.8708272859216256,0.8571428571428571,3
STU0495,Information Science,4,9.24,8,"['Selenium', 'AWS', 'HTML', 'Swift', 'Spark', 'C++', 'Jira', 'Kubernetes']",3,4,4,2,1,8,11,0.924,10,0.78125,1.2222222222222223,4
STU0496,Electrical,4,5.59,11,"['Kotlin', 'FastAPI', 'Docker', 'Django', 'MongoDB', 'Flutter', 'Tableau', 'Kubernetes', 'CSS', 'Selenium', 'HTML']",5,5,0,6,0,11,15,0.5589999999999999,6,1.6691957511380882,1.25,2
STU0497,Civil,3,8.31,11,"['Machine Learning', 'MySQL', 'Azure', 'Spark', 'Django', 'Embedded C', 'TypeScript', 'Power BI', 'Python', 'Kubernetes', 'Swift']",6,1,3,5,1,11,8,0.8310000000000001,11,1.1815252416756175,0.6666666666666666,0
STU0498,Civil,4,8.43,7,"['Python', 'Spark', 'Machine Learning', 'Node.js', 'Azure', 'Power BI', 'AWS']",6,4,1,7,1,7,14,0.843,9,0.7423117709437964,1.75,0
STU0499,Electronics,4,9.06,4,"['Swift', 'TypeScript', 'Jira', 'AWS']",2,0,4,7,0,4,2,0.906,15,0.3976143141153081,0.4,3
STU0500,Civil,3,7.51,5,"['GCP', 'Swift', 'Kubernetes', 'JavaScript', 'NLP']",1,4,3,3,1,5,9,0.751,9,0.5875440658049353,1.5,0
STU0501,Computer Science,4,9.54,3,"['Spark', 'Tableau', 'React']",4,1,4,0,1,3,6,0.954,8,0.28462998102466797,1.5,1
STU0502,Computer Science,4,6.79,4,"['Kubernetes', 'JavaScript', 'Git', 'FastAPI']",1,4,0,6,0,4,9,0.679,6,0.5134788189987163,1.8,1
STU0503,Electronics,4,5.62,8,"['Jira', 'Solidity', 'TypeScript', 'Selenium', 'Spark', 'MySQL', 'Java', 'GCP']",6,3,3,5,0,8,12,0.562,11,1.2084592145015105,1.3333333333333333,3
STU0504,Information Science,4,7.78,8,"['Power BI', 'Python', 'SQL', 'NLP', 'React', 'Selenium', 'Unity', 'CSS']",2,2,1,5,1,8,6,0.778,7,0.9111617312072892,0.6666666666666666,4
STU0505,Information Science,4,6.03,8,"['Embedded C', 'Python', 'Flutter', 'Git', 'Selenium', 'Azure', 'NLP', 'MongoDB']",6,3,0,5,0,8,12,0.603,5,1.1379800853485063,1.3333333333333333,4
STU0506,Information Science,4,7.27,5,"['Kubernetes', 'Postman', 'Selenium', 'Power BI', 'Docker']",6,3,4,6,1,5,12,0.727,14,0.6045949214026602,2.0,4
STU0507,Computer Science,4,6.9,8,"['MongoDB', 'Spark', 'Power BI', 'SQL', 'Postman', 'MySQL', 'Docker', 'Python']",4,5,0,9,1,8,14,0.6900000000000001,9,1.0126582278481011,1.5555555555555556,1
STU0508,Electrical,4,8.03,7,"['FastAPI', 'Deep Learning', 'Embedded C', 'Kafka', 'Solidity', 'Flutter', 'Git']",6,4,3,9,1,7,14,0.8029999999999999,15,0.7751937984496124,1.75,2
STU0509,Mechanical,4,5.37,3,"['Power BI', 'Swift', 'Node.js']",6,5,2,8,1,3,16,0.537,12,0.47095761381475665,4.0,5
STU0510,Mechanical,4,8.27,11,"['Python', 'HTML', 'Git', 'Jira', 'CSS', 'FastAPI', 'Linux', 'Kafka', 'AWS', 'Power BI', 'Kotlin']",2,0,1,0,1,11,2,0.827,2,1.186623516720604,0.16666666666666666,5
STU0511,Computer Science,4,5.27,9,"['NLP', 'Kotlin', 'Selenium', 'HTML', 'MySQL', 'React', 'Tableau', 'Embedded C', 'Git']",0,2,4,0,1,9,4,0.5269999999999999,8,1.4354066985645935,0.4,1
STU0512,Electronics,3,9.0,4,"['Embedded C', 'Docker', 'Node.js', 'TypeScript']",1,1,1,6,1,4,3,0.9,8,0.4,0.6,3
STU0513,Electronics,4,7.77,8,"['C++', 'Unity', 'Selenium', 'Kubernetes', 'Spark', 'SQL', 'MySQL', 'Postman']",2,1,2,3,1,8,4,0.7769999999999999,7,0.9122006841505131,0.4444444444444444,3
STU0514,Information Science,4,7.58,4,"['HTML', 'Swift', 'Unity', 'Linux']",3,3,0,2,1,4,9,0.758,2,0.4662004662004662,1.8,4
STU0515,Electrical,3,6.49,6,"['HTML', 'Kotlin', 'NLP', 'JavaScript', 'Tableau', 'Kafka']",2,1,4,4,0,6,4,0.649,12,0.8010680907877169,0.5714285714285714,2
STU0516,Information Science,4,7.69,10,"['NLP', 'Machine Learning', 'MySQL', 'Kubernetes', 'SQL', 'C++', 'MongoDB', 'React', 'Jira', 'Deep Learning']",2,3,3,8,1,10,8,0.769,14,1.150747986191024,0.7272727272727273,4
STU0517,Electronics,3,5.38,3,"['React', 'SQL', 'Tableau']",7,4,3,3,0,3,15,0.538,9,0.4702194357366771,3.75,3
STU0518,Electrical,3,7.13,4,"['Python', 'Solidity', 'AWS', 'Azure']",6,3,1,8,1,4,12,0.713,10,0.49200492004920054,2.4,2
STU0519,Mechanical,4,6.17,7,"['Kafka', 'Python', 'Flutter', 'Kotlin', 'React', 'Embedded C', 'Git']",6,5,2,9,0,7,16,0.617,13,0.9762900976290098,2.0,5
STU0520,Computer Science,4,6.83,11,"['React', 'Git', 'Flutter', 'HTML', 'TypeScript', 'Solidity', 'Spark', 'FastAPI', 'Power BI', 'CSS', 'Kafka']",0,1,3,8,0,11,2,0.683,14,1.40485312899106,0.16666666666666666,1
STU0521,Electrical,3,7.45,6,"['Flutter', 'Jira', 'Postman', 'AWS', 'Solidity', 'C++']",6,5,2,4,1,6,16,0.745,8,0.7100591715976332,2.2857142857142856,2
STU0522,Computer Science,4,6.69,5,"['HTML', 'Git', 'Kubernetes', 'Azure', 'C++']",3,4,2,3,0,5,11,0.669,7,0.6501950585175552,1.8333333333333333,1
STU0523,Computer Science,4,6.69,11,"['Azure', 'Jira', 'FastAPI', 'Unity', 'AWS', 'Tableau', 'CSS', 'Spark', 'JavaScript', 'Power BI', 'Machine Learning']",1,2,2,1,1,11,5,0.669,5,1.4304291287386215,0.4166666666666667,1
STU0524,Electronics,4,7.93,5,"['Java', 'AWS', 'Solidity', 'Flutter', 'Git']",6,2,4,5,1,5,10,0.7929999999999999,13,0.5599104143337066,1.6666666666666667,3
STU0525,Electronics,4,7.22,9,"['Figma', 'SQL', 'Django', 'React', 'TypeScript', 'Azure', 'Postman', 'Deep Learning', 'Spark']",5,5,3,2,1,9,15,0.722,8,1.0948905109489053,1.5,3
STU0526,Electrical,4,8.33,8,"['Swift', 'Kafka', 'TypeScript', 'MongoDB', 'Machine Learning', 'React', 'Unity', 'Selenium']",2,1,1,3,1,8,4,0.833,5,0.857449088960343,0.4444444444444444,2
STU0527,Mechanical,4,6.08,9,"['Linux', 'MySQL', 'Deep Learning', 'Django', 'Flutter', 'Git', 'Kubernetes', 'React', 'Spark']",1,2,1,2,0,9,5,0.608,4,1.271186440677966,0.5,5
STU0528,Mechanical,4,8.43,4,"['FastAPI', 'Deep Learning', 'HTML', 'Figma']",0,0,0,6,0,4,0,0.843,6,0.4241781548250265,0.0,5
STU0529,Electrical,4,9.51,6,"['SQL', 'React', 'Flutter', 'Figma', 'Postman', 'Machine Learning']",3,1,3,0,1,6,5,0.951,6,0.570884871550904,0.7142857142857143,2
STU0530,Computer Science,4,6.03,4,"['SQL', 'Docker', 'Java', 'Swift']",1,3,4,8,0,4,7,0.603,16,0.5689900426742531,1.4,1
STU0531,Electrical,4,5.57,8,"['React', 'Git', 'Postman', 'AWS', 'Azure', 'TypeScript', 'Embedded C', 'JavaScript']",4,5,1,6,1,8,14,0.557,8,1.21765601217656,1.5555555555555556,2
STU0532,Civil,4,5.69,4,"['HTML', 'NLP', 'Python', 'Postman']",0,3,3,9,0,4,6,0.5690000000000001,15,0.5979073243647234,1.2,0
STU0533,Electrical,4,8.95,5,"['Postman', 'Unity', 'Flutter', 'NLP', 'GCP']",3,0,1,3,1,5,3,0.8949999999999999,5,0.5025125628140704,0.5,2
STU0534,Information Science,4,6.6,10,"['Kubernetes', 'NLP', 'Solidity', 'Kafka', 'Java', 'Docker', 'SQL', 'Deep Learning', 'Swift', 'Django']",5,2,0,3,0,10,9,0.6599999999999999,3,1.3157894736842106,0.8181818181818182,4
STU0535,Computer Science,3,9.52,5,"['MySQL', 'FastAPI', 'Linux', 'Postman', 'MongoDB']",4,2,4,2,1,5,8,0.952,10,0.4752851711026616,1.3333333333333333,1
STU0536,Electronics,4,6.77,4,"['Unity', 'AWS', 'Postman', 'Tableau']",7,1,1,9,0,4,9,0.6769999999999999,11,0.5148005148005148,1.8,3
STU0537,Mechanical,3,9.09,4,"['Swift', 'JavaScript', 'Tableau', 'NLP']",6,5,4,5,1,4,16,0.909,13,0.39643211100099107,3.2,5
STU0538,Electronics,4,6.77,9,"['AWS', 'Linux', 'Django', 'FastAPI', 'Git', 'MySQL', 'Kubernetes', 'Postman', 'Selenium']",2,0,0,9,1,9,2,0.6769999999999999,9,1.1583011583011584,0.2,3
